Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 23:32:34,30.2,3.32,0,174,10.61
2024-09-04 23:32:35,27.4,3.78,2,377,16.95
2024-09-04 23:32:37,58.1,4.23,25,463,35.69
2024-09-04 23:32:38,29,4.23,25,463,38.40
2024-09-04 23:32:39,25.8,4.21,27,463,37.70
2024-09-04 23:32:41,29.7,4.22,28,463,38.42
2024-09-04 23:32:42,29,4.21,26,463,38.00
2024-09-04 23:32:44,26.2,4.22,26,463,37.80
2024-09-04 23:32:45,27.9,4.23,26,463,38.33
2024-09-04 23:32:46,29,4.23,27,463,38.61
2024-09-04 23:32:48,27.9,4.23,26,463,38.28
2024-09-04 23:32:49,27.4,4.23,27,463,38.42
2024-09-04 23:32:50,29,4.23,27,463,37.91
2024-09-04 23:32:52,27.4,4.23,26,463,38.43
2024-09-04 23:32:53,29,4.25,27,463,38.07
2024-09-04 23:32:55,27.4,4.25,25,463,38.22
2024-09-04 23:32:56,29,4.25,26,463,37.67
2024-09-04 23:32:57,29.7,4.24,26,463,38.70
2024-09-04 23:32:59,28.6,4.24,26,463,38.26
2024-09-04 23:33:00,29.7,4.24,27,463,38.44
2024-09-04 23:33:01,27.4,4.22,27,463,37.59
2024-09-04 23:33:03,27.4,4.23,27,463,38.71
2024-09-04 23:33:04,30.2,4.23,27,463,38.08
2024-09-04 23:33:06,30.2,4.23,27,463,38.04
2024-09-04 23:33:07,28.6,4.21,26,463,38.16
2024-09-04 23:33:08,29,4.21,27,463,38.60
2024-09-04 23:33:10,30.6,4.21,26,463,37.73
2024-09-04 23:33:11,28.6,4.21,25,463,38.22
2024-09-04 23:33:12,27.4,4.23,23,463,38.25
2024-09-04 23:33:14,29,4.23,25,463,38.18
2024-09-04 23:33:15,29.7,4.24,25,463,38.01
2024-09-04 23:33:17,27.4,4.24,27,463,38.46
2024-09-04 23:33:18,29,4.22,25,463,38.51
2024-09-04 23:33:19,26.2,4.22,25,463,38.41
2024-09-04 23:33:21,28.6,4.21,25,463,38.22
2024-09-04 23:33:22,27.4,4.21,26,463,38.26
2024-09-04 23:33:23,30.2,4.21,25,463,38.03
2024-09-04 23:33:25,30.2,4.21,25,463,38.63
2024-09-04 23:33:26,31.7,4.22,25,463,38.71
2024-09-04 23:33:28,27.4,4.20,27,463,38.52
2024-09-04 23:33:29,29,4.20,28,463,38.50
2024-09-04 23:33:30,29,4.20,27,463,38.26
2024-09-04 23:33:32,25.8,4.20,28,463,38.72
2024-09-04 23:33:33,30.2,2.94,0,174,26.23
2024-09-04 23:33:34,26.2,3.22,0,174,24.72
2024-09-04 23:33:36,26.2,3.30,0,174,18.48
2024-09-04 23:33:37,19,3.51,0,174,20.01
2024-09-04 23:33:39,27.9,3.05,0,174,25.94
2024-09-04 23:33:40,29,3.24,0,174,24.64
2024-09-04 23:33:41,26.7,3.36,0,174,10.84
2024-09-04 23:33:43,28.1,3.97,1,425,26.22
2024-09-04 23:33:44,29,4.20,20,429,34.85
2024-09-04 23:33:45,29.7,4.20,22,429,35.17
2024-09-04 23:33:47,26.2,4.20,21,429,35.33
2024-09-04 23:33:48,27.9,4.21,21,429,35.01
2024-09-04 23:33:50,28.6,4.21,22,429,35.04
2024-09-04 23:33:51,27.4,4.22,21,429,35.26
2024-09-04 23:33:52,29,4.23,21,429,35.04
2024-09-04 23:33:54,29,4.23,22,429,34.52
2024-09-04 23:33:55,26.7,4.22,22,429,35.01
2024-09-04 23:33:56,27.4,4.22,21,429,35.00
2024-09-04 23:33:58,27.4,4.24,22,429,35.67
2024-09-04 23:33:59,29,4.24,21,429,35.52
2024-09-04 23:34:01,29.7,4.24,22,429,35.38
2024-09-04 23:34:02,31.8,4.22,22,429,35.22
2024-09-04 23:34:03,27.4,4.22,22,429,35.58
2024-09-04 23:34:05,26.2,4.22,21,429,35.35
2024-09-04 23:34:06,29.5,4.22,22,429,35.63
2024-09-04 23:34:07,29,4.22,22,429,35.49
2024-09-04 23:34:09,29.7,4.22,21,429,35.12
2024-09-04 23:34:10,29.5,4.22,21,429,35.13
2024-09-04 23:34:12,26.2,4.22,21,429,34.63
2024-09-04 23:34:13,26.2,4.22,21,429,35.13
2024-09-04 23:34:14,27.9,4.21,22,429,35.08
2024-09-04 23:34:16,28.6,4.21,22,429,35.35
