Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-05 01:06:55,28.6,2.73,21,476,38.51
2024-09-05 01:06:57,27.4,2.73,20,476,38.44
2024-09-05 01:06:58,28.6,2.73,21,476,38.62
2024-09-05 01:07:00,3.3,1.68,0,2,32.06
2024-09-05 01:07:01,27.4,1.78,0,2,26.24
2024-09-05 01:07:02,28.6,1.98,0,2,19.60
2024-09-05 01:07:04,48.4,2.14,0,2,11.95
2024-09-05 01:07:05,27.4,2.79,27,876,38.34
2024-09-05 01:07:06,28.6,2.81,45,876,74.25
2024-09-05 01:07:08,30.2,2.81,43,876,72.44
2024-09-05 01:07:09,28.6,2.81,44,876,71.27
2024-09-05 01:07:11,27.9,2.82,44,876,75.40
2024-09-05 01:07:12,50,2.84,43,876,74.15
2024-09-05 01:07:13,29.7,2.82,45,876,74.25
2024-09-05 01:07:15,29,2.83,48,876,74.11
2024-09-05 01:07:16,27.4,2.83,48,876,76.88
2024-09-05 01:07:17,26.2,2.83,44,876,75.04
2024-09-05 01:07:19,27.4,2.84,46,876,74.82
2024-09-05 01:07:20,29,2.84,43,876,75.74
2024-09-05 01:07:22,28.6,2.84,38,876,72.37
2024-09-05 01:07:23,30.8,2.84,44,876,75.46
2024-09-05 01:07:24,27.9,2.84,43,876,73.33
2024-09-05 01:07:26,27.9,2.84,47,876,72.72
2024-09-05 01:07:27,27.9,2.84,46,876,73.93
2024-09-05 01:07:28,29,2.84,45,876,75.39
2024-09-05 01:07:30,31.1,2.82,46,876,76.79
2024-09-05 01:07:31,27.4,2.82,43,876,74.61
2024-09-05 01:07:33,26.7,2.82,46,876,75.10
2024-09-05 01:07:34,28.6,2.82,47,876,76.98
2024-09-05 01:07:35,26.2,2.82,44,876,76.59
2024-09-05 01:07:37,28.6,2.82,39,876,73.10
2024-09-05 01:07:38,29,2.83,44,876,75.61
2024-09-05 01:07:39,27.4,2.83,46,876,76.31
2024-09-05 01:07:41,27.4,2.83,45,876,74.73
2024-09-05 01:07:42,29.5,2.83,42,876,72.53
2024-09-05 01:07:44,28.6,2.83,45,876,75.54
2024-09-05 01:07:45,27.9,1.72,0,2,49.82
2024-09-05 01:07:46,25.8,1.90,0,2,31.96
2024-09-05 01:07:48,26.2,2.02,0,2,22.18
2024-09-05 01:07:49,27,2.14,0,128,17.46
2024-09-05 01:07:50,27.4,2.86,78,1386,76.78
2024-09-05 01:07:52,30.2,2.86,74,1386,106.76
2024-09-05 01:07:53,26.7,2.87,78,1386,106.94
2024-09-05 01:07:55,27.4,2.88,79,1388,101.44
2024-09-05 01:07:56,27.4,2.88,77,1388,106.15
2024-09-05 01:07:57,27.4,2.88,76,1388,102.77
2024-09-05 01:07:59,27.4,2.88,79,1388,99.29
2024-09-05 01:08:00,30.2,2.88,74,1388,106.15
2024-09-05 01:08:01,26.2,2.89,74,1388,105.51
2024-09-05 01:08:03,27.4,2.89,55,1388,102.51
2024-09-05 01:08:04,28.6,2.89,78,1388,104.20
2024-09-05 01:08:06,31.2,2.87,78,1388,104.48
2024-09-05 01:08:07,30.2,2.87,75,1388,104.60
2024-09-05 01:08:08,28.6,2.88,74,1388,107.20
2024-09-05 01:08:10,29,2.90,75,1388,105.17
2024-09-05 01:08:11,27.4,2.90,79,1388,106.47
2024-09-05 01:08:12,32.8,2.90,78,1388,103.19
2024-09-05 01:08:14,28.6,2.90,80,1388,106.72
2024-09-05 01:08:15,29,2.90,79,1388,103.77
2024-09-05 01:08:17,27.9,2.90,78,1388,105.48
2024-09-05 01:08:18,27.9,2.90,77,1388,109.58
2024-09-05 01:08:19,29.7,2.90,78,1388,110.03
2024-09-05 01:08:21,27.4,2.90,80,1388,105.54
2024-09-05 01:08:22,27.9,2.90,79,1388,107.72
2024-09-05 01:08:23,27.9,2.90,76,1388,109.69
2024-09-05 01:08:25,26.2,2.90,79,1388,104.94
2024-09-05 01:08:26,27.4,2.90,77,1388,107.98
2024-09-05 01:08:28,27.4,2.90,74,1388,109.46
2024-09-05 01:08:29,28.6,2.90,76,1388,104.67
2024-09-05 01:08:30,27.4,2.90,78,1388,109.07
2024-09-05 01:08:32,29,2.90,78,1388,108.95
2024-09-05 01:08:33,28.6,2.90,78,1388,104.62
