Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 22:26:01,53.3,3.20,4,349,27.90
2024-09-04 22:26:02,30.2,3.18,5,349,28.03
2024-09-04 22:26:04,4.8,3.19,2,329,27.60
2024-09-04 22:26:05,26.2,2.38,0,166,26.93
2024-09-04 22:26:06,28.6,2.56,0,166,26.88
2024-09-04 22:26:08,26.2,2.66,0,166,15.64
2024-09-04 22:26:09,27.4,3.19,5,349,32.53
2024-09-04 22:26:10,28.6,3.20,5,349,29.73
2024-09-04 22:26:12,29.7,3.21,5,349,28.24
2024-09-04 22:26:13,29.5,3.21,5,349,28.14
2024-09-04 22:26:15,24.6,2.70,5,166,27.96
2024-09-04 22:26:16,27,2.42,0,166,26.67
2024-09-04 22:26:17,26.2,2.59,0,166,21.39
2024-09-04 22:26:19,27.4,2.68,0,181,10.79
2024-09-04 22:26:20,30.2,3.07,4,369,32.48
2024-09-04 22:26:21,29,3.09,4,369,29.39
2024-09-04 22:26:23,29,3.10,4,369,27.68
2024-09-04 22:26:24,29,3.10,4,369,27.68
2024-09-04 22:26:26,27.4,3.10,4,369,27.62
2024-09-04 22:26:27,13.1,3.10,4,327,27.67
2024-09-04 22:26:28,30.2,2.32,2,166,26.61
2024-09-04 22:26:30,30.8,2.54,0,166,26.53
2024-09-04 22:26:31,29.7,2.63,0,166,12.43
2024-09-04 22:26:32,27.4,2.92,1,369,21.02
2024-09-04 22:26:34,28.6,3.06,4,369,31.87
2024-09-04 22:26:35,29,3.07,4,369,27.06
2024-09-04 22:26:37,29,3.08,4,369,26.98
2024-09-04 22:26:38,29,3.08,4,369,26.93
2024-09-04 22:26:39,29.5,3.09,4,369,26.92
2024-09-04 22:26:41,28.6,3.09,4,369,27.07
2024-09-04 22:26:42,27.4,2.32,0,166,26.20
2024-09-04 22:26:43,29,2.50,0,166,16.61
2024-09-04 22:26:45,26.2,2.61,0,166,13.22
2024-09-04 22:26:46,30.2,2.79,2,309,15.02
2024-09-04 22:26:47,27.4,3.06,4,349,27.79
2024-09-04 22:26:49,27.9,3.07,4,349,27.53
2024-09-04 22:26:50,29,3.08,4,349,27.81
2024-09-04 22:26:52,29,3.09,4,349,27.80
2024-09-04 22:26:53,28.3,3.09,4,166,27.64
2024-09-04 22:26:54,26.7,2.32,0,166,26.45
2024-09-04 22:26:56,28.1,2.55,0,166,26.15
2024-09-04 22:26:57,26.2,2.64,0,166,11.78
2024-09-04 22:26:58,29,2.91,1,339,19.09
2024-09-04 22:27:00,26.7,3.22,5,349,32.44
2024-09-04 22:27:01,27.9,3.22,5,349,27.41
2024-09-04 22:27:02,27.4,3.23,5,349,27.58
2024-09-04 22:27:04,30.2,3.22,5,349,27.74
2024-09-04 22:27:05,28.3,3.22,5,166,27.55
2024-09-04 22:27:07,27.4,2.36,0,166,26.06
2024-09-04 22:27:08,27.4,2.55,0,166,23.83
2024-09-04 22:27:09,24.2,2.65,0,166,10.57
2024-09-04 22:27:11,27.9,3.19,3,369,20.78
2024-09-04 22:27:12,29,3.19,5,369,27.22
2024-09-04 22:27:13,30.6,3.19,5,369,27.03
2024-09-04 22:27:15,72.6,3.22,4,369,27.18
2024-09-04 22:27:16,29,3.20,5,369,27.44
2024-09-04 22:27:18,29,3.20,5,369,27.21
2024-09-04 22:27:19,29,3.20,5,369,27.11
2024-09-04 22:27:20,30.2,3.20,5,369,27.33
2024-09-04 22:27:22,29,3.20,5,369,27.17
2024-09-04 22:27:23,53.1,3.20,0,329,26.70
2024-09-04 22:27:24,26.2,2.51,0,166,26.28
2024-09-04 22:27:26,25.8,2.62,0,166,26.24
2024-09-04 22:27:27,33.3,2.78,2,309,15.18
2024-09-04 22:27:29,32.8,3.17,5,369,28.84
2024-09-04 22:27:30,26.7,3.18,5,369,26.98
2024-09-04 22:27:31,32.3,3.19,5,369,26.76
2024-09-04 22:27:33,30.2,3.17,5,369,26.73
2024-09-04 22:27:34,29,3.19,5,369,26.77
2024-09-04 22:27:35,26.2,3.19,5,369,26.84
2024-09-04 22:27:37,27.4,3.18,5,369,26.94
2024-09-04 22:27:38,28.6,3.18,5,369,26.96
2024-09-04 22:27:39,28.6,3.18,5,369,26.85
2024-09-04 22:27:41,30.2,3.18,5,369,26.83
2024-09-04 22:27:42,62.9,3.19,3,371,26.66
2024-09-04 22:27:44,39.7,2.28,3,208,26.92
2024-09-04 22:27:45,40.6,2.28,4,208,26.65
2024-09-04 22:27:46,38.7,2.28,4,208,26.92
2024-09-04 22:27:48,38.7,2.28,3,208,26.80
2024-09-04 22:27:49,37.7,2.28,4,208,26.80
2024-09-04 22:27:50,47.5,2.28,3,166,26.74
2024-09-04 22:27:52,32.3,2.32,0,166,25.74
2024-09-04 22:27:53,28.6,2.54,0,166,25.70
2024-09-04 22:27:55,28.6,2.63,0,166,25.75
2024-09-04 22:27:56,26.2,3.06,2,369,25.94
2024-09-04 22:27:57,31.2,3.18,5,369,26.82
2024-09-04 22:27:59,32.3,3.19,5,369,27.00
2024-09-04 22:28:00,29,3.20,5,369,26.92
2024-09-04 22:28:01,29,3.20,5,369,26.88
2024-09-04 22:28:03,45.2,3.22,0,329,26.42
2024-09-04 22:28:04,51.6,2.48,0,166,26.00
2024-09-04 22:28:06,25,2.60,0,166,25.98
2024-09-04 22:28:07,29,2.76,0,291,26.02
2024-09-04 22:28:08,29,3.06,4,349,26.57
2024-09-04 22:28:10,29,3.06,4,349,26.64
2024-09-04 22:28:11,30.2,3.07,4,349,26.50
2024-09-04 22:28:12,30.2,3.08,4,349,26.59
2024-09-04 22:28:14,29,3.08,4,349,26.58
2024-09-04 22:28:15,31.7,3.08,4,349,26.46
2024-09-04 22:28:17,27.9,3.08,4,349,26.68
2024-09-04 22:28:18,27.4,2.33,0,166,25.92
2024-09-04 22:28:19,28.6,2.52,0,166,25.88
2024-09-04 22:28:21,27.4,2.63,0,166,19.51
2024-09-04 22:28:22,30.2,2.80,1,291,16.11
2024-09-04 22:28:23,30.2,3.22,5,349,31.80
2024-09-04 22:28:25,29,3.22,5,349,26.64
2024-09-04 22:28:26,26.7,3.22,5,349,26.43
2024-09-04 22:28:28,31.1,3.22,5,349,26.46
2024-09-04 22:28:29,30.2,3.22,5,349,26.53
2024-09-04 22:28:30,30.6,3.22,4,349,26.53
2024-09-04 22:28:32,14.8,2.32,0,166,26.09
